run_at,run_id,plugin_version,mc_version,category,key,verdict,detail
2026-09-02T23:53:07.517723632Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517734048Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517744714Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517754849Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517768069Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517778815Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,correctly sent nothing
2026-09-02T23:53:07.517788840Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.server.command.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517814098Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517827278Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517838995Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517849852Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517859827Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517869411Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517879406Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,no wording to compare
2026-09-02T23:53:07.517890022Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.kick.enabled,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:07.517900638Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.kick.color,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:07.517910843Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.kick.webhook,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:07.517920808Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.server.command.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.517930914Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.server.explosion.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.517964374Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.ban.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.517974429Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.unban.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.517984484Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.op.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.517994649Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.deop.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.518004424Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.webhook,PASS,routed to its own webhook
2026-09-02T23:53:07.518014880Z,33696279316,2.4.1,1.8.8,log.server.* + log.moderation.*,log.moderation.whitelist_edit.webhook,PASS,routed to its own webhook
2026-09-02T23:54:06.783475309Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.stop.enabled,PASS,no wording to compare
2026-09-02T23:54:06.783526426Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.stop.color,PASS,no wording to compare
2026-09-02T23:54:06.783584694Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.start.enabled,PASS,no wording to compare
2026-09-02T23:54:06.783599155Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.start.color,PASS,no wording to compare
2026-09-02T23:54:06.783611113Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.stop.webhook,PASS,routed to its own webhook
2026-09-02T23:54:06.783622811Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.start.webhook,PASS,routed to its own webhook
2026-09-02T23:54:06.783635019Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.stop.enabled,PASS,correctly sent nothing
2026-09-02T23:54:06.783646747Z,33696279316,2.4.1,1.8.8,log.server.start/stop,log.server.start.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284258463Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.join.color,PASS,no wording to compare
2026-09-02T23:57:12.284318886Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.quit.color,PASS,no wording to compare
2026-09-02T23:57:12.284334020Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.chat.color,PASS,no wording to compare
2026-09-02T23:57:12.284346529Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.gamemode.color,PASS,no wording to compare
2026-09-02T23:57:12.284386010Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.teleport.color,PASS,no wording to compare
2026-09-02T23:57:12.284402896Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.death.color,PASS,no wording to compare
2026-09-02T23:57:12.284416747Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.advancement.color,PASS,no wording to compare
2026-09-02T23:57:12.284429407Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.join.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284441545Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.quit.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284453253Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.chat.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284465943Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.gamemode.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284477751Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.teleport.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284490501Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.death.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284511443Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.advancement.enabled,PASS,correctly sent nothing
2026-09-02T23:57:12.284525525Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.join.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284538054Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.quit.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284550223Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.chat.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284561820Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.gamemode.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284573909Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.teleport.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284586008Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.death.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284597525Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.advancement.enabled,PASS,no wording to compare
2026-09-02T23:57:12.284609374Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.join.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284621222Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.quit.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284632840Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.chat.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284644528Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.gamemode.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284655755Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.teleport.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284666552Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.death.webhook,PASS,routed to its own webhook
2026-09-02T23:57:12.284677178Z,33696279316,2.4.1,1.8.8,log.player.*,log.player.advancement.webhook,PASS,routed to its own webhook
2026-09-03T00:04:53.437170893Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.player-join,PASS,no wording to compare
2026-09-03T00:04:53.437232426Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.player-quit,PASS,no wording to compare
2026-09-03T00:04:53.437249711Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.player-chat,PASS,no wording to compare
2026-09-03T00:04:53.437264844Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.player-command,PASS,no wording to compare
2026-09-03T00:04:53.437279516Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.server-command,PASS,no wording to compare
2026-09-03T00:04:53.437296492Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.description,PASS,no wording to compare
2026-09-03T00:04:53.437311574Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.cause-field,PASS,no wording to compare
2026-09-03T00:04:53.437324473Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.coords-field,PASS,no wording to compare
2026-09-03T00:04:53.437336752Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.coords-value,PASS,no wording to compare
2026-09-03T00:04:53.437348129Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.slain-by-player,PASS,no wording to compare
2026-09-03T00:04:53.437359636Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.slain-by-mob,PASS,no wording to compare
2026-09-03T00:04:53.437370673Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.unknown,PASS,no wording to compare
2026-09-03T00:04:53.437382110Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.fall,PASS,no wording to compare
2026-09-03T00:04:53.437393497Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.lava,PASS,no wording to compare
2026-09-03T00:04:53.437404684Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.fire,PASS,no wording to compare
2026-09-03T00:04:53.437416281Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.fire-tick,PASS,no wording to compare
2026-09-03T00:04:53.437427638Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.drowning,PASS,no wording to compare
2026-09-03T00:04:53.437442120Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.suffocation,PASS,no wording to compare
2026-09-03T00:04:53.437453957Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.void,PASS,no wording to compare
2026-09-03T00:04:53.437466376Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.contact,PASS,no wording to compare
2026-09-03T00:04:53.437477903Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.block-explosion,PASS,no wording to compare
2026-09-03T00:04:53.437489781Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.entity-explosion,PASS,no wording to compare
2026-09-03T00:04:53.437501338Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.magic,PASS,no wording to compare
2026-09-03T00:04:53.437512615Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.poison,PASS,no wording to compare
2026-09-03T00:04:53.437525515Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.wither,PASS,no wording to compare
2026-09-03T00:04:53.437551373Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.starvation,PASS,no wording to compare
2026-09-03T00:04:53.437564914Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.freeze,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437577052Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.lightning,PASS,no wording to compare
2026-09-03T00:04:53.437632174Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.hot-floor,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437647948Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.cramming,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437672104Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.dragon-breath,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437683962Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.thorns,PASS,no wording to compare
2026-09-03T00:04:53.437695489Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.kill,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437706476Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.suicide,PASS,no wording to compare
2026-09-03T00:04:53.437717282Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.world-border,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437728459Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.sonic-boom,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437739245Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.campfire,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437752354Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.falling-block,PASS,no wording to compare
2026-09-03T00:04:53.437763291Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.fly-into-wall,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437774548Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.dryout,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437785724Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.melting,PASS,no wording to compare
2026-09-03T00:04:53.437796741Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.entity-attack,PASS,no wording to compare
2026-09-03T00:04:53.437808038Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.entity-sweep-attack,PROBABLY_FINE,"this server has no such damage cause, so the line cannot be reached here"
2026-09-03T00:04:53.437818363Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.projectile,PASS,no wording to compare
2026-09-03T00:04:53.437828438Z,33696279316,2.4.1,1.8.8,lang.yml discord.*,discord.death.causes.custom,PASS,no wording to compare
2026-09-03T00:05:52.832897398Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-join,PASS,no wording to compare
2026-09-03T00:05:52.832961716Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-quit,PASS,no wording to compare
2026-09-03T00:05:52.832979052Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-chat,PASS,no wording to compare
2026-09-03T00:05:52.832989979Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-command,PASS,no wording to compare
2026-09-03T00:05:52.833000064Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-death,PASS,no wording to compare
2026-09-03T00:05:52.833010250Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-teleport,PASS,no wording to compare
2026-09-03T00:05:52.833019854Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.player-gamemode,PASS,no wording to compare
2026-09-03T00:05:52.833028457Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.server-command,PASS,no wording to compare
2026-09-03T00:05:52.833036760Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.explosion,PASS,no wording to compare
2026-09-03T00:05:52.833051693Z,33696279316,2.4.1,1.8.8,plain text (embeds off),plain-text.moderation-op,PASS,no wording to compare
2026-09-03T00:07:19.178774744Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.reload-ok,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-03T00:07:19.178822246Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.reload-no-webhook,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-03T00:07:19.178835216Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.reload-no-webhook-hint,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-03T00:07:19.178845071Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.webhook-usage,PASS,the rewritten line came back from 'discordlogger webhook'
2026-09-03T00:07:19.178853614Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.webhook-where,PASS,the rewritten line came back from 'discordlogger webhook'
2026-09-03T00:07:19.178861977Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.webhook-invalid,PASS,the rewritten line came back from 'discordlogger webhook http://example.com/not-a-webhook'
2026-09-03T00:07:19.178870389Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.webhook-expected,PASS,the rewritten line came back from 'discordlogger webhook http://example.com/not-a-webhook'
2026-09-03T00:07:19.178878652Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.regen-warning,PASS,the rewritten line came back from 'discordlogger regen'
2026-09-03T00:07:19.178886764Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.regen-confirm,PASS,the rewritten line came back from 'discordlogger regen'
2026-09-03T00:07:19.178894586Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.help-header,PASS,the rewritten line came back from 'discordlogger'
2026-09-03T00:07:19.178902588Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.help-entry,PASS,the rewritten line came back from 'discordlogger'
2026-09-03T00:07:19.178910360Z,33696279316,2.4.1,1.8.8,lang.yml chat.*,chat.unknown-subcommand,PASS,the rewritten line came back from 'discordlogger definitelynotasubcommand'
2026-09-02T23:49:19.083598208Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,log.custom,PASS,no wording to compare
2026-09-02T23:49:19.083770236Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,no wording to compare
2026-09-02T23:49:19.083786734Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,left the location out when switched off
2026-09-02T23:49:19.083799014Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.author,PASS,no wording to compare
2026-09-02T23:49:19.083809768Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,no wording to compare
2026-09-02T23:49:19.083842863Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,switched to plain text
2026-09-02T23:49:19.083855840Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.exempt_permission,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.083878625Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,format.name,PASS,no wording to compare
2026-09-02T23:49:19.083888031Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,format.nicknames,PASS,no wording to compare
2026-09-02T23:49:19.083896947Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,format.nicknames,PASS,used the real name when switched off
2026-09-02T23:49:19.083906452Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,format.placeholders,POTENTIAL_ERROR,a placeholder typed in chat did not survive as written; expansion of player-supplied text would be a leak
2026-09-02T23:49:19.083915857Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,format.time,PASS,no wording to compare
2026-09-02T23:49:19.083924831Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_advancements,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.083946695Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_chat_containing,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.083958668Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_commands,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.083976207Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_death_causes,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084001608Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_explosion_sources,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084010868Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_players,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084019932Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_teleport_causes,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084059379Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_worlds,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084070215Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,logged a Java join cleanly; the Bedrock flag itself needs Floodgate and is not driveable here
2026-09-02T23:49:19.084080425Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.log_recipe_advancements,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084089079Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_chat_length,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084097618Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_explosion_blocks,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084106039Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_teleport_distance,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084114454Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.only_log_commands,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084122870Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,filters.respect_vanish,PASS,suppressed the event it was set to suppress
2026-09-02T23:49:19.084131287Z,33696279316,2.4.1,26.2,filters.* + format.* + embeds.*,webhook.url,PASS,every event followed the main webhook when it changed
2026-09-02T23:53:56.356171655Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.command.color,PASS,no wording to compare
2026-09-02T23:53:56.356216930Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.explosion.color,PASS,no wording to compare
2026-09-02T23:53:56.356229562Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.ban.color,PASS,no wording to compare
2026-09-02T23:53:56.356240915Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.unban.color,PASS,no wording to compare
2026-09-02T23:53:56.356249876Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.op.color,PASS,no wording to compare
2026-09-02T23:53:56.356257152Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.deop.color,PASS,no wording to compare
2026-09-02T23:53:56.356263994Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.color,PASS,no wording to compare
2026-09-02T23:53:56.356270295Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.color,PASS,no wording to compare
2026-09-02T23:53:56.356277007Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356283506Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356290195Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356296629Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356330028Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356338977Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356345835Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356352672Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,correctly sent nothing
2026-09-02T23:53:56.356374Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356384611Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356393610Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356403609Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356414394Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356424082Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356433227Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356442624Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,no wording to compare
2026-09-02T23:53:56.356452371Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.kick.enabled,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:56.356462504Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.kick.color,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:56.356473375Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.kick.webhook,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-02T23:53:56.356483073Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.command.webhook,PASS,routed to its own webhook
2026-09-02T23:53:56.356492401Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.server.explosion.webhook,PASS,routed to its own webhook
2026-09-02T23:53:56.356501624Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.ban.webhook,PASS,routed to its own webhook
2026-09-02T23:53:56.356510800Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.unban.webhook,PASS,routed to its own webhook
2026-09-02T23:53:56.356519487Z,33696279316,2.4.1,26.2,log.server.* + log.moderation.*,log.moderation.op.webhook,PASS,routed to its own webhook
